,ndc9,filename,is_ref,is_front,ndc,splshape,splshape_text,splimprint,splcolor_text,rxstring,filepath
77,544728,00054-4728-25_PART_1_OF_1_CHAL10_SB_8723C3EE.jpg,TRUE,FALSE,54472825,C48348,ROUND,54;612,WHITE,prednisone 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000544728/00054-4728-25_PART_1_OF_1_CHAL10_SB_8723C3EE.jpg
78,5550980,00555-0980-37_PART_1_OF_1_CHAL10_SF_96304B32.jpg,TRUE,TRUE,555098037,C48345,OVAL,b;980,ORANGE,Nimodipine 30 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550980/00555-0980-37_PART_1_OF_1_CHAL10_SF_96304B32.jpg
79,5550980,00555-0980-37_PART_1_OF_1_CHAL10_SB_96304B32.jpg,TRUE,FALSE,555098037,C48345,OVAL,b;980,ORANGE,Nimodipine 30 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550980/00555-0980-37_PART_1_OF_1_CHAL10_SB_96304B32.jpg
80,630100027,63010-0027-70_PART_1_OF_1_CHAL10_SB_141B8A3C.jpg,TRUE,FALSE,63010002770,C48345,OVAL,V;625,WHITE,nelfinavir 625 MG Oral Tablet [Viracept],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/630100027/63010-0027-70_PART_1_OF_1_CHAL10_SB_141B8A3C.jpg
81,630100027,63010-0027-70_PART_1_OF_1_CHAL10_SF_141B8A3C.jpg,TRUE,TRUE,63010002770,C48345,OVAL,V;625,WHITE,nelfinavir 625 MG Oral Tablet [Viracept],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/630100027/63010-0027-70_PART_1_OF_1_CHAL10_SF_141B8A3C.jpg
82,931026,00093-1026-06_PART_1_OF_1_CHAL10_SF_8129C0EE.jpg,TRUE,TRUE,93102606,C48345,OVAL,1026;93,WHITE,nefazodone hydrochloride 250 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931026/00093-1026-06_PART_1_OF_1_CHAL10_SF_8129C0EE.jpg
83,931026,00093-1026-06_PART_1_OF_1_CHAL10_SB_8129C0EE.jpg,TRUE,FALSE,93102606,C48345,OVAL,1026;93,WHITE,nefazodone hydrochloride 250 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931026/00093-1026-06_PART_1_OF_1_CHAL10_SB_8129C0EE.jpg
84,930132,00093-0132-01_PART_1_OF_1_CHAL10_SF_15298A8C.jpg,TRUE,TRUE,93013201,C48345,OVAL,93;132,WHITE,lamotrigine 25 MG Chewable Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930132/00093-0132-01_PART_1_OF_1_CHAL10_SF_15298A8C.jpg
85,930132,00093-0132-01_PART_1_OF_1_CHAL10_SB_15298A8C.jpg,TRUE,FALSE,93013201,C48345,OVAL,93;132,WHITE,lamotrigine 25 MG Chewable Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930132/00093-0132-01_PART_1_OF_1_CHAL10_SB_15298A8C.jpg
86,933160,00093-3160-06_PART_1_OF_1_CHAL10_SB_FB297DFB.jpg,TRUE,FALSE,93316006,C48336,CAPSULE,93;3160;93;3160,GREEN;PURPLE,cefdinir 300 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933160/00093-3160-06_PART_1_OF_1_CHAL10_SB_FB297DFB.jpg
87,933160,00093-3160-06_PART_1_OF_1_CHAL10_SF_FB297DFB.jpg,TRUE,TRUE,93316006,C48336,CAPSULE,93;3160;93;3160,GREEN;PURPLE,cefdinir 300 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933160/00093-3160-06_PART_1_OF_1_CHAL10_SF_FB297DFB.jpg
88,935119,00093-5119-98_PART_1_OF_1_CHAL10_SB_492D24A9.jpg,TRUE,FALSE,93511998,C48336,CAPSULE,BVF;300;BVF;300,WHITE;GREEN,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935119/00093-5119-98_PART_1_OF_1_CHAL10_SB_492D24A9.jpg
89,935119,00093-5119-98_PART_1_OF_1_CHAL10_SF_492D24A9.jpg,TRUE,TRUE,93511998,C48336,CAPSULE,BVF;300;BVF;300,WHITE;GREEN,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935119/00093-5119-98_PART_1_OF_1_CHAL10_SF_492D24A9.jpg
90,937335,00093-7335-06_PART_1_OF_1_CHAL10_SF_C526E2A7.jpg,TRUE,TRUE,93733506,C48336,CAPSULE,TEVA;7335,WHITE,topiramate 15 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937335/00093-7335-06_PART_1_OF_1_CHAL10_SF_C526E2A7.jpg
91,937335,00093-7335-06_PART_1_OF_1_CHAL10_SB_C526E2A7.jpg,TRUE,FALSE,93733506,C48336,CAPSULE,TEVA;7335,WHITE,topiramate 15 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937335/00093-7335-06_PART_1_OF_1_CHAL10_SB_C526E2A7.jpg
92,934359,00093-4359-01_PART_1_OF_1_CHAL10_SF_2F2D97FC.jpg,TRUE,TRUE,93435901,C48348,ROUND,4359;25,YELLOW,clozapine 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000934359/00093-4359-01_PART_1_OF_1_CHAL10_SF_2F2D97FC.jpg
93,934359,00093-4359-01_PART_1_OF_1_CHAL10_SB_2F2D97FC.jpg,TRUE,FALSE,93435901,C48348,ROUND,4359;25,YELLOW,clozapine 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000934359/00093-4359-01_PART_1_OF_1_CHAL10_SB_2F2D97FC.jpg
94,398220205,39822-0205-01_PART_1_OF_1_CHAL10_SB_7F1C3FB1.jpg,TRUE,FALSE,39822020501,C48336,CAPSULE,PAN;5,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/398220205/39822-0205-01_PART_1_OF_1_CHAL10_SB_7F1C3FB1.jpg
95,398220205,39822-0205-01_PART_1_OF_1_CHAL10_SF_7F1C3FB1.jpg,TRUE,TRUE,39822020501,C48336,CAPSULE,PAN;5,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/398220205/39822-0205-01_PART_1_OF_1_CHAL10_SF_7F1C3FB1.jpg
96,634590101,63459-0101-30_PART_1_OF_1_CHAL10_SF_DD1C6E93.jpg,TRUE,TRUE,63459010130,C48345,OVAL,PROVIGIL;100;MG,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/634590101/63459-0101-30_PART_1_OF_1_CHAL10_SF_DD1C6E93.jpg
97,634590101,63459-0101-30_PART_1_OF_1_CHAL10_SB_DD1C6E93.jpg,TRUE,FALSE,63459010130,C48345,OVAL,PROVIGIL;100;MG,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/634590101/63459-0101-30_PART_1_OF_1_CHAL10_SB_DD1C6E93.jpg
98,937327,00093-7327-01_PART_1_OF_1_CHAL10_SB_B02D580A.jpg,TRUE,FALSE,93732701,C48345,OVAL,93;7327,RED,trandolapril 4 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937327/00093-7327-01_PART_1_OF_1_CHAL10_SB_B02D580A.jpg
99,937327,00093-7327-01_PART_1_OF_1_CHAL10_SF_B02D580A.jpg,TRUE,TRUE,93732701,C48345,OVAL,93;7327,RED,trandolapril 4 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937327/00093-7327-01_PART_1_OF_1_CHAL10_SF_B02D580A.jpg
100,74642,00007-4642-13_PART_1_OF_1_CHAL10_SF_8C18C666.jpg,TRUE,TRUE,7464213,C48348,ROUND,GS;FFS;75,PINK,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000074642/00007-4642-13_PART_1_OF_1_CHAL10_SF_8C18C666.jpg
101,74642,00007-4642-13_PART_1_OF_1_CHAL10_SB_8C18C666.jpg,TRUE,FALSE,7464213,C48348,ROUND,GS;FFS;75,PINK,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000074642/00007-4642-13_PART_1_OF_1_CHAL10_SB_8C18C666.jpg
102,40800,00004-0800-85_PART_1_OF_1_CHAL10_SB_491E24C1.jpg,TRUE,FALSE,4080085,C48336,CAPSULE,ROCHE;75;mg,GRAY;YELLOW,oseltamivir 75 MG Oral Capsule [Tamiflu],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000040800/00004-0800-85_PART_1_OF_1_CHAL10_SB_491E24C1.jpg
103,40800,00004-0800-85_PART_1_OF_1_CHAL10_SF_491E24C1.jpg,TRUE,TRUE,4080085,C48336,CAPSULE,ROCHE;75;mg,GRAY;YELLOW,oseltamivir 75 MG Oral Capsule [Tamiflu],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000040800/00004-0800-85_PART_1_OF_1_CHAL10_SF_491E24C1.jpg
104,937485,00093-7485-20_PART_1_OF_1_CHAL10_SB_C73063F3.jpg,TRUE,FALSE,93748520,C48345,OVAL,93;7485,WHITE,granisetron 1 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937485/00093-7485-20_PART_1_OF_1_CHAL10_SB_C73063F3.jpg
105,937485,00093-7485-20_PART_1_OF_1_CHAL10_SF_C73063F3.jpg,TRUE,TRUE,93748520,C48345,OVAL,93;7485,WHITE,granisetron 1 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937485/00093-7485-20_PART_1_OF_1_CHAL10_SF_C73063F3.jpg
106,5550252,00555-0252-02_PART_1_OF_1_CHAL10_SF_162B8B5C.jpg,TRUE,TRUE,555025202,C48348,ROUND,b;252,WHITE,dipyridamole 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550252/00555-0252-02_PART_1_OF_1_CHAL10_SF_162B8B5C.jpg
107,5550252,00555-0252-02_PART_1_OF_1_CHAL10_SB_162B8B5C.jpg,TRUE,FALSE,555025202,C48348,ROUND,b;252,WHITE,dipyridamole 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550252/00555-0252-02_PART_1_OF_1_CHAL10_SB_162B8B5C.jpg
108,934233,00093-4233-01_PART_1_OF_1_CHAL10_SF_322D1908.jpg,TRUE,TRUE,93423301,C48348,ROUND,1;Z;4233,YELLOW,bumetanide 1 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000934233/00093-4233-01_PART_1_OF_1_CHAL10_SF_322D1908.jpg
109,934233,00093-4233-01_PART_1_OF_1_CHAL10_SB_322D1908.jpg,TRUE,FALSE,93423301,C48348,ROUND,1;Z;4233,YELLOW,bumetanide 1 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000934233/00093-4233-01_PART_1_OF_1_CHAL10_SB_322D1908.jpg
110,3783857,00378-3857-77_PART_1_OF_1_CHAL10_SF_FD1C7EE3.jpg,TRUE,TRUE,378385777,C48348,ROUND,M;EC;20,WHITE,escitalopram 20 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003783857/00378-3857-77_PART_1_OF_1_CHAL10_SF_FD1C7EE3.jpg
111,3783857,00378-3857-77_PART_1_OF_1_CHAL10_SB_FD1C7EE3.jpg,TRUE,FALSE,378385777,C48348,ROUND,M;EC;20,WHITE,escitalopram 20 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003783857/00378-3857-77_PART_1_OF_1_CHAL10_SB_FD1C7EE3.jpg
112,932055,00093-2055-06_PART_1_OF_1_CHAL10_SB_B12B588A.jpg,TRUE,FALSE,93205506,C48348,ROUND,DT,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000932055/00093-2055-06_PART_1_OF_1_CHAL10_SB_B12B588A.jpg
113,932055,00093-2055-06_PART_1_OF_1_CHAL10_SF_B12B588A.jpg,TRUE,TRUE,93205506,C48348,ROUND,DT,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000932055/00093-2055-06_PART_1_OF_1_CHAL10_SF_B12B588A.jpg
114,5550138,00555-0138-09_PART_1_OF_1_CHAL10_SF_122B894C.jpg,TRUE,TRUE,555013809,C48348,ROUND,b4;138,YELLOW,galantamine 4 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550138/00555-0138-09_PART_1_OF_1_CHAL10_SF_122B894C.jpg
115,5550138,00555-0138-09_PART_1_OF_1_CHAL10_SB_122B894C.jpg,TRUE,FALSE,555013809,C48348,ROUND,b4;138,YELLOW,galantamine 4 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550138/00555-0138-09_PART_1_OF_1_CHAL10_SB_122B894C.jpg
116,937157,00093-7157-06_PART_1_OF_1_CHAL10_SF_4D2BA68D.jpg,TRUE,TRUE,93715706,C48345,OVAL,93;7157,YELLOW,Clarithromycin 250 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937157/00093-7157-06_PART_1_OF_1_CHAL10_SF_4D2BA68D.jpg
117,937157,00093-7157-06_PART_1_OF_1_CHAL10_SB_4D2BA68D.jpg,TRUE,FALSE,93715706,C48345,OVAL,93;7157,YELLOW,Clarithromycin 250 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937157/00093-7157-06_PART_1_OF_1_CHAL10_SB_4D2BA68D.jpg
118,933123,00093-3123-01_PART_1_OF_1_CHAL10_SF_EB26F597.jpg,TRUE,TRUE,93312301,C48336,CAPSULE,TEVA;3123,GREEN;GREEN,dicloxacillin 250 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933123/00093-3123-01_PART_1_OF_1_CHAL10_SF_EB26F597.jpg
119,933123,00093-3123-01_PART_1_OF_1_CHAL10_SB_EB26F597.jpg,TRUE,FALSE,93312301,C48336,CAPSULE,TEVA;3123,GREEN;GREEN,dicloxacillin 250 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933123/00093-3123-01_PART_1_OF_1_CHAL10_SB_EB26F597.jpg
120,1730135,00173-0135-55_PART_1_OF_1_CHAL10_SF_E718F397.jpg,TRUE,TRUE,173013555,C48348,ROUND,WELLBUTRIN;SR;150,PURPLE,12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet [Wellbutrin],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001730135/00173-0135-55_PART_1_OF_1_CHAL10_SF_E718F397.jpg
121,1730135,00173-0135-55_PART_1_OF_1_CHAL10_SB_E718F397.jpg,TRUE,FALSE,173013555,C48348,ROUND,WELLBUTRIN;SR;150,PURPLE,12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet [Wellbutrin],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001730135/00173-0135-55_PART_1_OF_1_CHAL10_SB_E718F397.jpg
122,932275,00093-2275-34_PART_1_OF_1_CHAL10_SF_D82D6C1B.jpg,TRUE,TRUE,93227534,C48345,OVAL,93;22;75,WHITE,amoxicillin 875 MG / clavulanate 125 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000932275/00093-2275-34_PART_1_OF_1_CHAL10_SF_D82D6C1B.jpg
123,932275,00093-2275-34_PART_1_OF_1_CHAL10_SB_D82D6C1B.jpg,TRUE,FALSE,93227534,C48345,OVAL,93;22;75,WHITE,amoxicillin 875 MG / clavulanate 125 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000932275/00093-2275-34_PART_1_OF_1_CHAL10_SB_D82D6C1B.jpg
124,937114,00093-7114-98_PART_1_OF_1_CHAL10_SF_8A2BC51E.jpg,TRUE,TRUE,93711498,C48348,ROUND,9;3;7114,YELLOW,Paroxetine Hydrochloride 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937114/00093-7114-98_PART_1_OF_1_CHAL10_SF_8A2BC51E.jpg
125,937114,00093-7114-98_PART_1_OF_1_CHAL10_SB_8A2BC51E.jpg,TRUE,FALSE,93711498,C48348,ROUND,9;3;7114,YELLOW,Paroxetine Hydrochloride 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937114/00093-7114-98_PART_1_OF_1_CHAL10_SB_8A2BC51E.jpg
126,1723757,00172-3757-60_PART_1_OF_1_CHAL10_SF_FC2CFE07.jpg,TRUE,TRUE,172375760,C48348,ROUND,3757,WHITE,lisinopril 2.5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001723757/00172-3757-60_PART_1_OF_1_CHAL10_SF_FC2CFE07.jpg
127,1723757,00172-3757-60_PART_1_OF_1_CHAL10_SB_56202B31.jpg,TRUE,FALSE,172375760,C48348,ROUND,3757,WHITE,lisinopril 2.5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001723757/00172-3757-60_PART_1_OF_1_CHAL10_SB_56202B31.jpg
128,1723757,00172-3757-60_PART_1_OF_1_CHAL10_SB_FC2CFE07.jpg,TRUE,FALSE,172375760,C48348,ROUND,3757,WHITE,lisinopril 2.5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001723757/00172-3757-60_PART_1_OF_1_CHAL10_SB_FC2CFE07.jpg
129,1723757,00172-3757-60_PART_1_OF_1_CHAL10_SF_56202B31.jpg,TRUE,TRUE,172375760,C48348,ROUND,3757,WHITE,lisinopril 2.5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001723757/00172-3757-60_PART_1_OF_1_CHAL10_SF_56202B31.jpg
130,684620361,68462-0361-01_PART_1_OF_1_CHAL10_SF_D222E917.jpg,TRUE,TRUE,68462036101,C48348,ROUND,IG;276,WHITE,Hydroxyzine Hydrochloride 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/684620361/68462-0361-01_PART_1_OF_1_CHAL10_SF_D222E917.jpg
131,684620361,68462-0361-01_PART_1_OF_1_CHAL10_SB_D222E917.jpg,TRUE,FALSE,68462036101,C48348,ROUND,IG;276,WHITE,Hydroxyzine Hydrochloride 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/684620361/68462-0361-01_PART_1_OF_1_CHAL10_SB_D222E917.jpg
132,1730755,00173-0755-00_PART_1_OF_1_CHAL10_SF_BC15DE0E.jpg,TRUE,TRUE,173075500,C48348,ROUND,LAMICTAL;XR;50,GREEN,24 HR lamotrigine 50 MG Extended Release Oral Tablet [Lamictal],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001730755/00173-0755-00_PART_1_OF_1_CHAL10_SF_BC15DE0E.jpg
133,1730755,00173-0755-00_PART_1_OF_1_CHAL10_SB_BC15DE0E.jpg,TRUE,FALSE,173075500,C48348,ROUND,LAMICTAL;XR;50,GREEN,24 HR lamotrigine 50 MG Extended Release Oral Tablet [Lamictal],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001730755/00173-0755-00_PART_1_OF_1_CHAL10_SB_BC15DE0E.jpg
134,937305,00093-7305-65_PART_1_OF_1_CHAL10_SB_7C2F3E59.jpg,TRUE,FALSE,93730565,C48348,ROUND,93;7305,WHITE,mirtazapine 45 MG Disintegrating Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937305/00093-7305-65_PART_1_OF_1_CHAL10_SB_7C2F3E59.jpg
135,937305,00093-7305-65_PART_1_OF_1_CHAL10_SF_7C2F3E59.jpg,TRUE,TRUE,93730565,C48348,ROUND,93;7305,WHITE,mirtazapine 45 MG Disintegrating Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937305/00093-7305-65_PART_1_OF_1_CHAL10_SF_7C2F3E59.jpg
136,473350580,47335-0580-81_PART_1_OF_1_CHAL10_SB_7212B945.jpg,TRUE,FALSE,47335058081,C48348,ROUND,124,YELLOW,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/473350580/47335-0580-81_PART_1_OF_1_CHAL10_SB_7212B945.jpg
137,473350580,47335-0580-81_PART_1_OF_1_CHAL10_SF_7212B945.jpg,TRUE,TRUE,47335058081,C48348,ROUND,124,YELLOW,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/473350580/47335-0580-81_PART_1_OF_1_CHAL10_SF_7212B945.jpg
138,930148,00093-0148-01_PART_1_OF_1_CHAL10_SF_4629A34D.jpg,TRUE,TRUE,93014801,C48345,OVAL,93;148,ORANGE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930148/00093-0148-01_PART_1_OF_1_CHAL10_SF_4629A34D.jpg
139,930148,00093-0148-01_PART_1_OF_1_CHAL10_SB_4629A34D.jpg,TRUE,FALSE,93014801,C48345,OVAL,93;148,ORANGE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930148/00093-0148-01_PART_1_OF_1_CHAL10_SB_4629A34D.jpg
140,930812,00093-0812-01_PART_1_OF_1_CHAL10_SF_2D2316D8.jpg,TRUE,TRUE,93081201,C48336,CAPSULE,TEVA;50mg;0812,WHITE,nortriptyline 50 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930812/00093-0812-01_PART_1_OF_1_CHAL10_SF_2D2316D8.jpg
141,930812,00093-0812-01_PART_1_OF_1_CHAL10_SB_2D2316D8.jpg,TRUE,FALSE,93081201,C48336,CAPSULE,TEVA;50mg;0812,WHITE,nortriptyline 50 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930812/00093-0812-01_PART_1_OF_1_CHAL10_SB_2D2316D8.jpg
142,780358,00078-0358-34_PART_1_OF_1_CHAL10_SB_EA15750B.jpg,TRUE,FALSE,78035834,C48345,OVAL,NVR;DV,RED,valsartan 80 MG Oral Tablet [Diovan],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000780358/00078-0358-34_PART_1_OF_1_CHAL10_SB_EA15750B.jpg
143,780358,00078-0358-34_PART_1_OF_1_CHAL10_SF_EA15750B.jpg,TRUE,TRUE,78035834,C48345,OVAL,NVR;DV,RED,valsartan 80 MG Oral Tablet [Diovan],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000780358/00078-0358-34_PART_1_OF_1_CHAL10_SF_EA15750B.jpg
144,501110395,50111-0395-01_PART_1_OF_1_CHAL10_SF_AF2F57DA.jpg,TRUE,TRUE,50111039501,C48348,ROUND,b;1116,WHITE,benztropine mesylate 2 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/501110395/50111-0395-01_PART_1_OF_1_CHAL10_SF_AF2F57DA.jpg
145,501110395,50111-0395-01_PART_1_OF_1_CHAL10_SB_AF2F57DA.jpg,TRUE,FALSE,50111039501,C48348,ROUND,b;1116,WHITE,benztropine mesylate 2 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/501110395/50111-0395-01_PART_1_OF_1_CHAL10_SB_AF2F57DA.jpg
146,525440913,52544-0913-01_PART_1_OF_1_CHAL10_SB_AB1B558A.jpg,TRUE,FALSE,52544091301,C48336,CAPSULE,WATSON;913,ORANGE;WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/525440913/52544-0913-01_PART_1_OF_1_CHAL10_SB_AB1B558A.jpg
147,525440913,52544-0913-01_PART_1_OF_1_CHAL10_SF_AB1B558A.jpg,TRUE,TRUE,52544091301,C48336,CAPSULE,WATSON;913,ORANGE;WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/525440913/52544-0913-01_PART_1_OF_1_CHAL10_SF_AB1B558A.jpg
148,1722662,00172-2662-46_PART_1_OF_1_CHAL10_SF_592DAC9D.jpg,TRUE,TRUE,172266246,C48348,ROUND,10;2662,ORANGE,Famotidine 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001722662/00172-2662-46_PART_1_OF_1_CHAL10_SF_592DAC9D.jpg
149,1722662,00172-2662-46_PART_1_OF_1_CHAL10_SB_592DAC9D.jpg,TRUE,FALSE,172266246,C48348,ROUND,10;2662,ORANGE,Famotidine 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001722662/00172-2662-46_PART_1_OF_1_CHAL10_SB_592DAC9D.jpg
150,757700,00075-7700-60_PART_1_OF_1_CHAL10_SB_E51C72E3.jpg,TRUE,FALSE,75770060,C48345,OVAL,RPR;202,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000757700/00075-7700-60_PART_1_OF_1_CHAL10_SB_E51C72E3.jpg
151,757700,00075-7700-60_PART_1_OF_1_CHAL10_SF_E51C72E3.jpg,TRUE,TRUE,75770060,C48345,OVAL,RPR;202,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000757700/00075-7700-60_PART_1_OF_1_CHAL10_SF_E51C72E3.jpg
152,646790936,64679-0936-03_PART_1_OF_1_CHAL10_SF_7E05BF4D.jpg,TRUE,TRUE,64679093603,C48348,ROUND,W;936,BROWN,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/646790936/64679-0936-03_PART_1_OF_1_CHAL10_SF_7E05BF4D.jpg
153,646790936,64679-0936-03_PART_1_OF_1_CHAL10_SB_7E05BF4D.jpg,TRUE,FALSE,64679093603,C48348,ROUND,W;936,BROWN,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/646790936/64679-0936-03_PART_1_OF_1_CHAL10_SB_7E05BF4D.jpg
